2.5,0
7.5,0
12.5,0
17.5,0
22.5,0
27.5,0
32.5,0
37.5,0
42.5,0
47.5,0
52.5,0
57.5,2.55036e-43
62.5,2.68528e-40
67.5,2.21165e-37
72.5,1.42723e-34
77.5,7.21673e-32
82.5,2.85933e-29
87.5,8.87737e-27
92.5,2.15984e-24
97.5,4.11813e-22
102.5,6.15394e-20
107.5,7.20808e-18
112.5,6.61833e-16
117.5,4.76431e-14
122.5,2.68939e-12
127.5,1.19071e-10
132.5,4.13603e-09
137.5,1.12757e-07
142.5,2.41379e-06
147.5,4.05993e-05
152.5,0.000536978
157.5,0.00559095
162.5,0.0458921
167.5,0.297556
172.5,1.52808
177.5,6.23866
182.5,20.3547
187.5,53.4634
192.5,114.23
197.5,201.463
202.5,299.289
207.5,384.671
212.5,441.98
217.5,470.258
222.5,478.232
227.5,475.397
232.5,467.556
237.5,457.306
242.5,445.956
247.5,434.548
252.5,423.846
257.5,414.207
262.5,405.842
267.5,399.158
272.5,394.626
277.5,392.297
282.5,391.556
287.5,391.438
292.5,391.231
297.5,390.839
302.5,390.606
307.5,390.771
312.5,390.953
317.5,389.992
322.5,386.161
327.5,377.686
332.5,363.484
337.5,343.866
342.5,320.766
347.5,297.155
352.5,275.874
357.5,258.597
362.5,245.499
367.5,235.667
372.5,227.84
377.5,221.027
382.5,214.78
387.5,209.135
392.5,204.369
397.5,200.728
402.5,198.258
407.5,196.798
412.5,196.073
417.5,195.805
422.5,195.765
427.5,195.76
432.5,195.623
437.5,195.234
442.5,194.618
447.5,194.169
452.5,195.136
457.5,200.688
462.5,217.862
467.5,260.419
472.5,351.614
477.5,524.343
482.5,814.963
487.5,1248.26
492.5,1816.08
497.5,2459.57
502.5,3068.96
507.5,3510.11
512.5,3671.38
517.5,3509.16
522.5,3066.76
527.5,2455.56
532.5,1809.51
537.5,1238.29
542.5,800.863
547.5,505.607
552.5,328.034
557.5,232.075
562.5,185.06
567.5,163.881
572.5,154.881
577.5,151.104
582.5,149.442
587.5,148.653
592.5,148.267
597.5,148.096
602.5,148.052
607.5,148.101
612.5,148.264
617.5,148.607
622.5,149.228
627.5,150.24
632.5,151.766
637.5,153.939
642.5,156.907
647.5,160.834
652.5,165.876
657.5,172.129
662.5,179.576
667.5,188.021
672.5,197.064
677.5,206.128
682.5,214.542
687.5,221.672
692.5,227.052
697.5,230.467
702.5,231.972
707.5,231.826
712.5,230.381
717.5,227.978
722.5,224.871
727.5,221.211
732.5,217.078
737.5,212.528
742.5,207.639
747.5,202.534
752.5,197.362
757.5,192.277
762.5,187.398
767.5,182.79
772.5,178.46
777.5,174.364
782.5,170.436
787.5,166.611
792.5,162.846
797.5,159.138
802.5,155.525
807.5,152.073
812.5,148.852
817.5,145.915
822.5,143.274
827.5,140.895
832.5,138.704
837.5,136.611
842.5,134.531
847.5,132.415
852.5,130.254
857.5,128.091
862.5,126.007
867.5,124.1
872.5,122.466
877.5,121.176
882.5,120.261
887.5,119.703
892.5,119.437
897.5,119.364
902.5,119.356
907.5,119.279
912.5,119.005
917.5,118.425
922.5,117.462
927.5,116.074
932.5,114.263
937.5,112.07
942.5,109.566
947.5,106.845
952.5,104.008
957.5,101.148
962.5,98.3471
967.5,95.6628
972.5,93.1338
977.5,90.7804
982.5,88.6095
987.5,86.6187
992.5,84.7996
997.5,83.1408
1002.5,81.6291
1007.5,80.2511
1012.5,78.9946
1017.5,77.8498
1022.5,76.81
1027.5,75.8721
1032.5,75.0353
1037.5,74.3008
1042.5,73.6684
1047.5,73.1364
1052.5,72.7013
1057.5,72.3619
1062.5,72.1283
1067.5,72.0378
1072.5,72.1787
1077.5,72.7208
1082.5,73.9522
1087.5,76.3153
1092.5,80.4328
1097.5,87.1104
1102.5,97.2958
1107.5,111.98
1112.5,132.031
1117.5,157.967
1122.5,189.704
1127.5,226.34
1132.5,266.033
1137.5,306.058
1142.5,343.067
1147.5,373.531
1152.5,394.307
1157.5,403.188
1162.5,399.304
1167.5,383.291
1172.5,357.148
1177.5,323.86
1182.5,286.856
1187.5,249.449
1192.5,214.382
1197.5,183.56
1202.5,157.978
1207.5,137.828
1212.5,122.707
1217.5,111.864
1222.5,104.415
1227.5,99.5077
1232.5,96.4124
1237.5,94.5596
1242.5,93.5331
1247.5,93.0432
1252.5,92.8946
1257.5,92.956
1262.5,93.1381
1267.5,93.3793
1272.5,93.6367
1277.5,93.8824
1282.5,94.1006
1287.5,94.2863
1292.5,94.4432
1297.5,94.5811
1302.5,94.7128
1307.5,94.8507
1312.5,95.0037
1317.5,95.1751
1322.5,95.361
1327.5,95.5505
1332.5,95.7265
1337.5,95.8675
1342.5,95.9502
1347.5,95.9517
1352.5,95.8517
1357.5,95.6347
1362.5,95.2911
1367.5,94.8188
1372.5,94.223
1377.5,93.5167
1382.5,92.7191
1387.5,91.8535
1392.5,90.9449
1397.5,90.0155
1402.5,89.0815
1407.5,88.1496
1412.5,87.2149
1417.5,86.2606
1422.5,85.2597
1427.5,84.1781
1432.5,82.9799
1437.5,81.6322
1442.5,80.1099
1447.5,78.3987
1452.5,76.4966
1457.5,74.4124
1462.5,72.163
1467.5,69.7695
1472.5,67.2541
1477.5,64.6367
1482.5,61.9346
1487.5,59.163
1492.5,56.3371
1497.5,53.4752
1502.5,50.6007
