time,channel,rate,drate,e
71844.03917312622,2,27.604798277072316,0.06396029705264412,1146.3442270092842
71844.03917312622,2,22.413139442389006,0.04366053704350126,1674.8555688257645
71844.03917312622,3,184.71785575289596,0.13101569639035918,510.99076898396027
71844.03917312622,3,28.043332970591948,0.07799796165649997,1145.8714045315073
71844.03917312622,3,20.04684645309767,0.04367446277533746,1675.455412274377
71844.03917312622,4,84.7288914525577,0.07858311761504051,661.8212612236555
71844.03917312622,5,95.02515833154827,0.0830903904986935,661.8698693260769
71844.03917312622,6,24.720477022615608,0.04856886578664934,1174.6563786948627
71844.03917312622,6,21.282623694637703,0.04344632748015726,1328.652363975673
71844.03917312622,6,2.8199725027367446,0.014690550788247648,2505.527912532239
71844.03917312622,7,22.06449707262971,0.04512739749439877,1175.3912410584455
71844.03917312622,7,19.364080944925195,0.041017706416904366,1328.7269496817091
71844.03917312622,7,2.2213681150434192,0.012982232400667638,2509.9896938937313
86400.0018248558,0,0.21686994761752798,1.0,1456.4274223016891
86400.0018248558,1,0.2551690741748781,1.0,1460.0207158666956
86400.0018248558,2,189.8026579382685,0.1271712408282977,511.2236798930983
86400.0018248558,2,27.699257991739945,0.06334260967285983,1146.4918188786658
86400.0018248558,2,22.407666081586342,0.0431820017642886,1674.9597796083954
86400.0018248558,3,184.31423437664543,0.12944858932007147,510.9358828620748
86400.0018248558,3,28.094108526773503,0.076639046355994,1145.7415277952891
86400.0018248558,3,20.037277939070098,0.043239112492032813,1675.1550689161245
86400.0018248558,4,84.81018364450671,0.07775919872689432,662.0121163811365
86400.0018248558,5,94.93975028678632,0.08214838208905673,661.8962050009961
86400.0018248558,6,24.774693163865123,0.048115356329008915,1174.6044758755672
86400.0018248558,6,21.23461966851103,0.04291635925711178,1328.3571898808107
86400.0018248558,6,2.840519008124581,0.014578070578412131,2504.973493977434
86400.0018248558,7,22.12789388287422,0.04468151276175046,1175.276100479091
86400.0018248558,7,19.33498515927679,0.04053851185582745,1328.511267132992
86400.0018248558,7,2.224799053494017,0.012850979967663077,2510.049542257512
100800.00255393982,0,0.2265183749759217,1.0,1457.3109780031991
100800.00255393982,1,0.2661467045375211,1.0,1459.053124851874
100800.00255393982,2,189.992503763821,0.12724386581393027,511.23117236731974
100800.00255393982,2,27.799631385002208,0.0633595177910783,1146.3287731627263
100800.00255393982,2,22.468467161225615,0.043199582446002256,1674.9686915903067
100800.00255393982,3,184.635980265717,0.12963646273648918,510.92658044690637
100800.00255393982,3,27.97948125131973,0.07668393754157907,1145.5082393227315
100800.00255393982,3,20.15464332650983,0.04328542868998029,1675.082350109752
100800.00255393982,4,84.7195738300868,0.07771988625757296,661.9061632873045
100800.00255393982,5,94.93600031445324,0.08214862529888975,661.8731855182921
100800.00255393982,6,24.770967366697555,0.04808418661703257,1174.7132819014303
100800.00255393982,6,21.366928991316975,0.043057272167804014,1328.4685418591366
100800.00255393982,6,2.8396131532013906,0.014566575765346914,2505.2292579713608
100800.00255393982,7,22.199504347326855,0.044718192029334206,1175.3117967489252
100800.00255393982,7,19.326452615795308,0.04054984994115772,1328.5417614013152
100800.00255393982,7,2.22703905803403,0.012852242457699364,2509.614843427531
115200.00325202942,0,0.22364219372708485,1.0,1457.4311436210367
115200.00325202942,1,0.2556074026794674,1.0,1459.349315427688
115200.00325202942,2,189.70751123714032,0.12713731715618248,511.2266048972915
115200.00325202942,2,27.78417382024927,0.0633486044720608,1146.4267225190802
115200.00325202942,2,22.464260932448752,0.04323322005903075,1674.9813649224557
115200.00325202942,3,184.51627236611375,0.12958912397253133,510.9828429915866
115200.00325202942,3,28.06587663745857,0.07693342648867758,1145.590155738901
115200.00325202942,3,20.028868004685243,0.043222837994299476,1674.96656249801
115200.00325202942,4,84.67525034124219,0.07770008546574504,661.8882367145103
115200.00325202942,5,94.99161163412747,0.08216930737240154,661.7693443638673
115200.00325202942,6,24.771366192689435,0.04803248216263654,1174.728520624805
115200.00325202942,6,21.374935071979927,0.04305250764659602,1328.5745767710177
115200.00325202942,6,2.8313319967518025,0.01455004705110927,2505.0217280843212
115200.00325202942,7,22.142534310511657,0.04464503290559515,1175.260185542865
115200.00325202942,7,19.254084766531307,0.04047253029056565,1328.5340406427608
115200.00325202942,7,2.2314461815484385,0.012868329976963135,2509.26944616914
129600.00365972519,0,0.1588286321004087,1.0,1456.6505432929046
129600.00365972519,1,0.254840597143532,1.0,1459.0940045398536
129600.00365972519,2,190.06761276410856,0.12725745702304883,511.22405754020616
129600.00365972519,2,27.76756015858092,0.0633913808079835,1146.3431757499225
129600.00365972519,2,22.464673679178894,0.04321335548530882,1675.0268705808464
129600.00365972519,3,184.52004064705582,0.12960692169215282,510.9792351253051
129600.00365972519,3,28.025049660388806,0.07686314642289317,1145.54665996044
129600.00365972519,3,20.052239162453223,0.04324724604237389,1674.7207467645394
129600.00365972519,4,84.74890094211142,0.07773332094979235,661.9579926402363
129600.00365972519,5,94.93652710267058,0.08214726880601536,661.8347177915408
129600.00365972519,6,24.682045761388963,0.04801682478235164,1174.64175950532
129600.00365972519,6,21.195881749344597,0.04287653929546814,1328.429022406118
129600.00365972519,6,2.8055763491798444,0.014499318253532392,2504.93872348011
129600.00365972519,7,22.16305365299918,0.04470971704550628,1175.2446657959945
129600.00365972519,7,19.26366214049345,0.04049427471627408,1328.5804936873178
129600.00365972519,7,2.203081247075984,0.012795422159344157,2509.9372962358716
144000.00410604477,0,0.22519583635235102,1.0,1458.7115169520227
144000.00410604477,1,0.25456220314805145,1.0,1458.6207455193514
144000.00410604477,2,189.79723334837368,0.1272187490312128,511.2139198117367
144000.00410604477,2,27.783175317984128,0.06343114236121725,1146.5171349748557
144000.00410604477,2,22.407046555907026,0.043196852338496544,1675.1068877147081
144000.00410604477,3,184.64321279874522,0.12961766032151334,511.09476355717726
144000.00410604477,3,27.9716135594234,0.0772026458528872,1145.7342518606365
144000.00410604477,3,20.054919850708096,0.04323526319373724,1674.9151831318925
144000.00410604477,4,84.76870014764155,0.0777450403292674,661.8403425323868
144000.00410604477,5,95.08759616340292,0.0822120793056694,661.910882963
144000.00410604477,6,24.810495346227473,0.04810371795638989,1174.7445930275856
144000.00410604477,6,21.34446539122273,0.04305587578976467,1328.5327378844006
144000.00410604477,6,2.852862564562408,0.014615918089128922,2504.922910765827
144000.00410604477,7,22.12230086258069,0.04466407407822272,1175.200018877628
144000.00410604477,7,19.27977007909759,0.04051186278181824,1328.6117145469502
144000.00410604477,7,2.236987653487368,0.012891052820513548,2509.5296776356163
158245.3463754654,0,0.22048438044618018,1.0,1459.2938895411023
158245.3463754654,1,0.2576335388410148,1.0,1458.0987946784467
158245.3463754654,2,189.82427031132696,0.1286170167996988,511.24890492201104
158245.3463754654,2,27.67332099474801,0.0640370162967575,1146.3350623134672
158245.3463754654,2,22.438526033558055,0.04368009495223212,1675.0248342337886
158245.3463754654,3,184.74412175457505,0.13105901306339307,510.876626048498
158245.3463754654,3,28.051035168438688,0.07800119405255188,1145.5174410457962
158245.3463754654,3,20.022170063608787,0.04370775460365407,1674.9684087628257
158245.3463754654,4,84.81111781426267,0.07860989196491495,661.9537591171515
158245.3463754654,5,94.869527851562,0.08301756869216367,661.7853050660043
158245.3463754654,6,24.70944145309725,0.04855938698632445,1174.5038087923383
158245.3463754654,6,21.29526343290069,0.043454187724922134,1328.3673331116365
158245.3463754654,6,2.866410718341071,0.01480333660932054,2505.216474779347
158245.3463754654,7,22.0640710079351,0.045111652713798266,1175.0841254934285
158245.3463754654,7,19.376036592875355,0.04100501278707674,1328.545646062888
158245.3463754654,7,2.2274609886630516,0.013001873177810085,2509.6990043686383
172800.0011844635,0,0.21798472309809175,1.0,1459.447053798748
172800.0011844635,1,0.2658531407457666,1.0,1459.2389435330144
172800.0011844635,2,189.8688846877455,0.12717477575807332,511.2365147199182
172800.0011844635,2,27.685128351464243,0.06328876691490748,1146.3553250603431
172800.0011844635,2,22.454379145455913,0.04321309526973342,1675.025848798679
172800.0011844635,3,184.58806009599735,0.12956136856508382,510.95741503697894
172800.0011844635,3,28.081946939358833,0.07692310591623108,1145.631532792776
172800.0011844635,3,20.030656020198602,0.04324111235832649,1674.9057771322532
172800.0011844635,4,84.7444199859219,0.07773597864143539,661.9435650400436
172800.0011844635,5,95.11150893559228,0.08222405532898906,661.8597801704612
172800.0011844635,6,24.854321307016196,0.04809324397979802,1174.6103976040527
172800.0011844635,6,21.285317826373298,0.04295199166390003,1328.4123172451546
172800.0011844635,6,2.8411621105909477,0.014585509010928463,2505.12882029116
172800.0011844635,7,22.072688807459144,0.04459326918437544,1175.3948402309093
172800.0011844635,7,19.251298665825047,0.040484292062329584,1328.6463338235476
172800.0011844635,7,2.2242052525537668,0.012845506024009027,2510.5045034354134
187200.0022354126,0,0.21572700134384015,1.0,1454.9300622490275
187200.0022354126,1,0.2537580142865317,1.0,1459.838068835016
187200.0022354126,2,189.77755499115594,0.1271918681420468,511.2474113547728
187200.0022354126,2,27.720360212285417,0.06341458980179396,1146.3354148301294
187200.0022354126,2,22.473901747292423,0.043238955474970135,1674.8271479260695
187200.0022354126,3,184.60196014896334,0.12961135676253913,511.0602232108507
187200.0022354126,3,28.14183925099478,0.07718828071124509,1145.49866160026
187200.0022354126,3,20.02783216639486,0.04313306828624625,1674.5952383051579
187200.0022354126,4,84.86812110935124,0.07778915245961285,661.9404850704138
187200.0022354126,5,95.02436762496133,0.08218545102704838,661.7604947835688
187200.0022354126,6,24.810210216351432,0.048108773251228754,1174.6266662356825
187200.0022354126,6,21.258199407515736,0.04294199679746581,1328.5703281291856
187200.0022354126,6,2.870183124066248,0.014636491637039587,2505.2732310013766
187200.0022354126,7,22.075686176057314,0.0446079741126949,1175.3187784636161
187200.0022354126,7,19.28896847907991,0.04049352359293396,1328.7683673039048
187200.0022354126,7,2.2324499793372707,0.012874978306092499,2509.3559693628526
201600.0028629303,0,0.2227702563342689,1.0,1464.3328069164618
201600.0028629303,1,0.2479826059134027,1.0,1459.2915554667654
201600.0028629303,2,189.85376089029486,0.12721092829193623,511.2112990193269
201600.0028629303,2,27.616412039024805,0.06353331604712205,1146.3265167487841
201600.0028629303,2,22.428999238562884,0.04318053575183839,1674.8571574896089
201600.0028629303,3,184.5506462428012,0.12962147387762804,511.1186621757406
201600.0028629303,3,28.00990497919014,0.0771038441817462,1145.818114672518
201600.0028629303,3,20.044861893726083,0.043258369763397794,1675.3719237924952
201600.0028629303,4,84.8223772783286,0.07776970697722414,661.8595324206908
201600.0028629303,5,95.03706481775006,0.08218983637685544,661.8285678585577
201600.0028629303,6,24.74780950036376,0.0481152312190567,1174.6043550456143
201600.0028629303,6,21.32012703949857,0.042998567592952716,1328.5467601083367
201600.0028629303,6,2.8448457827240867,0.014585740659821475,2504.9534302356583
201600.0028629303,7,22.02713652329329,0.044554027031276824,1175.2359031792375
201600.0028629303,7,19.352120810565342,0.04056278151258964,1328.515627924045
201600.0028629303,7,2.2280571695463873,0.0128614001169421,2510.5589062101935
216000.00321006775,0,0.15358966413202219,1.0,1461.2486373316412
216000.00321006775,1,0.26634783488395525,1.0,1459.1861441397994
216000.00321006775,2,189.7308256664386,0.12716478471768244,511.24151721998214
216000.00321006775,2,27.720340524131075,0.06334086628948196,1146.400122149606
216000.00321006775,2,22.383592583560503,0.04317547289891873,1674.91431791373
216000.00321006775,3,184.27726509816242,0.12951967410315843,511.0576062785731
216000.00321006775,3,28.049557078028208,0.07689087505698422,1145.1830633257348
216000.00321006775,3,20.037289674098407,0.043207343623698706,1674.318639158332
216000.00321006775,4,84.74129498938309,0.07773210150638848,661.9243289815045
216000.00321006775,5,94.99148062928415,0.08216663281318722,661.9880892853101
216000.00321006775,6,24.6539696722368,0.04794836697138629,1174.576719131763
216000.00321006775,6,21.2083151469435,0.04288375959148013,1328.6307805886784
216000.00321006775,6,2.8116643363964973,0.01450576368665183,2505.1127865439053
216000.00321006775,7,22.11345799632188,0.04462577232433729,1175.3621126584076
216000.00321006775,7,19.31308826799733,0.04054142681550453,1328.7069274401626
216000.00321006775,7,2.2359835257752985,0.01288147710653303,2509.998977112181
230400.00337314606,0,0.21855343806057478,1.0,1459.9659119356782
230400.00337314606,1,0.2561605907390322,1.0,1459.4376180008985
230400.00337314606,2,189.69999262431176,0.12720044953562615,511.22979797007565
230400.00337314606,2,27.800617934882514,0.0635049306791417,1146.4107388403304
230400.00337314606,2,22.36064897847663,0.04315251789991978,1675.1160146520597
230400.00337314606,3,184.42918947968099,0.1295384105814643,511.0442541518192
230400.00337314606,3,27.97560138412607,0.076594993636677,1144.976732483931
230400.00337314606,3,20.063117754100013,0.04331894581784225,1673.4387440621483
230400.00337314606,4,84.78888750776659,0.07774982202434245,662.0936547122067
230400.00337314606,5,95.03055727845128,0.08218778270211406,661.8607175885393
230400.00337314606,6,24.751863676758877,0.04806994157064571,1174.717738585534
230400.00337314606,6,21.205475844302107,0.0428630288052975,1328.4923141504883
230400.00337314606,6,2.8344242783300326,0.01456132328454954,2505.374747891531
230400.00337314606,7,22.086387295606194,0.044620822794642585,1175.3385295326793
230400.00337314606,7,19.306911890222242,0.040525248494809554,1328.6966112379978
230400.00337314606,7,2.2232053723978784,0.012850162173436357,2509.6981539883595
244643.28757476807,0,0.17731457245085885,1.0,1457.9892267938485
244643.28757476807,1,0.26514192137453296,1.0,1458.5991919562834
244643.28757476807,2,189.6566193083704,0.1285997855018959,511.25516543935765
244643.28757476807,2,27.717316984464702,0.06412823832099493,1146.4265312361185
244643.28757476807,2,22.411052287445905,0.04366800765861591,1674.991728632082
244643.28757476807,3,184.50172230243314,0.13102665374618572,510.9560115174151
244643.28757476807,3,27.876439711457913,0.07767691166936647,1145.6970600585391
244643.28757476807,3,20.061758474315166,0.043710235634481426,1674.8320099337702
244643.28757476807,4,84.71497986529347,0.07858143636063179,661.8492482645003
244643.28757476807,5,94.93142116857113,0.08305146611211509,661.7684772650092
244643.28757476807,6,24.551584377658934,0.04842584681471665,1174.6269417136555
244643.28757476807,6,21.1985796876398,0.043340893234841235,1328.4985136924179
244643.28757476807,6,2.8351110219980877,0.014732223546271982,2505.2665733562635
244643.28757476807,7,22.114613552821577,0.04508554493403723,1175.4144892841587
244643.28757476807,7,19.32846746317174,0.04099740117320711,1328.6588900746842
244643.28757476807,7,2.2421697452986353,0.01304403067459781,2510.333527481087
259200.00030612946,0,0.18238800032352287,1.0,1456.2601834546351
259200.00030612946,1,0.2507003373294229,1.0,1459.513121947266
259200.00030612946,2,189.78281648147635,0.12721823222486522,511.21835492989055
259200.00030612946,2,27.73232799413497,0.06335704968320874,1146.4462371222417
259200.00030612946,2,22.428718643917204,0.04318756049365909,1675.134959105644
259200.00030612946,3,184.3698195603749,0.12957158311795292,510.97057072622556
259200.00030612946,3,28.097502663903622,0.07691345956924749,1145.7657596198571
259200.00030612946,3,20.07431086477694,0.04323045986181189,1675.2709832678422
259200.00030612946,4,84.79075324348192,0.07775040139380485,661.900858920357
259200.00030612946,5,95.02375142172302,0.08218861142524884,661.8839955079113
259200.00030612946,6,24.573546331547067,0.04790742882290531,1174.8431859920636
259200.00030612946,6,21.252640086024893,0.04296583473354697,1328.4852485038573
259200.00030612946,6,2.831354292187896,0.01455767873792514,2505.154058911824
259200.00030612946,7,22.16752227459272,0.04465994051785333,1175.2989580956375
259200.00030612946,7,19.349016692435377,0.04055851519106211,1328.696301975681
259200.00030612946,7,2.2320793657705096,0.01288433168951632,2510.2407995857066
273600.00101566315,0,0.20629362162090475,1.0,1457.357782397488
273600.00101566315,1,0.2501520771592075,1.0,1459.688713462001
273600.00101566315,2,189.53591931823112,0.12712985109890376,511.23492650348135
273600.00101566315,2,27.614959140144872,0.06324588193216436,1146.378882025009
273600.00101566315,2,22.475102528277908,0.04324357410525325,1675.1450919352822
273600.00101566315,3,184.32113609386425,0.12958974336041582,510.9701031499135
273600.00101566315,3,27.944066910625903,0.07683993431743721,1145.6860313794557
273600.00101566315,3,20.0340200046584,0.04319424160660143,1675.099048082307
273600.00101566315,4,84.67914523758218,0.07770538940472334,661.8165850978646
273600.00101566315,5,94.99086099249857,0.08217247943535361,662.0034241794497
273600.00101566315,6,24.71399174180024,0.04803026604552786,1174.629786824702
273600.00101566315,6,21.235466892749763,0.04290956556513732,1328.4311698790223
273600.00101566315,6,2.8379988227348365,0.014570725104488633,2505.309199523897
273600.00101566315,7,22.1753163193226,0.044681770732258784,1175.3826405942311
273600.00101566315,7,19.273230792697657,0.04048542722743992,1328.6681947472202
273600.00101566315,7,2.227472849886059,0.012866599106112672,2509.8075624241424
288000.0017375946,0,0.17327266809127134,1.0,1459.8604081857088
288000.0017375946,1,0.26591925117679904,1.0,1459.0596880846754
288000.0017375946,2,189.79845206289158,0.12722373813893134,511.2274622892748
288000.0017375946,2,27.71064306311921,0.06349115124602324,1146.3714503261158
288000.0017375946,2,22.40046287959283,0.04318143360058455,1675.087340880427
288000.0017375946,3,184.3515443580772,0.1295683163640685,511.17039387150703
288000.0017375946,3,27.867980895924205,0.07659017886841898,1145.908502211043
288000.0017375946,3,20.001156157544152,0.04313785686830414,1675.3854993197012
288000.0017375946,4,84.92349578145587,0.07780799587831615,661.9861455653809
288000.0017375946,5,94.9372306304022,0.0821529638368531,661.8904670762605
288000.0017375946,6,24.697101885486195,0.0480155486051059,1174.9029050816882
288000.0017375946,6,21.18277902884017,0.04285879045115644,1328.545509927832
288000.0017375946,6,2.8242906113509374,0.014542868184330057,2505.269222841253
288000.0017375946,7,22.118237808336634,0.044676753004876474,1175.4873571905086
288000.0017375946,7,19.319073106477283,0.040540283780030585,1328.5880117383394
288000.0017375946,7,2.2016366107383623,0.012782549672861146,2509.8842357911963
302400.0026845932,0,0.2200935394724211,1.0,1458.016395391345
302400.0026845932,1,0.26315765306466254,1.0,1458.8915731861748
302400.0026845932,2,189.77901275088198,0.12723600049074074,511.22358449537404
302400.0026845932,2,27.662926028809206,0.06351736669585864,1146.4002566583408
302400.0026845932,2,22.49072973223182,0.04326929550991794,1675.1034216089174
302400.0026845932,3,184.52330960827,0.12964822511955149,510.966519654578
302400.0026845932,3,28.07789908198878,0.07690605904589476,1145.8648795807183
302400.0026845932,3,20.07273084929881,0.04331307286148241,1675.330957320703
302400.0026845932,4,84.67783115547098,0.07770315634422473,661.9171243834968
302400.0026845932,5,95.04828717425592,0.08219447548781875,661.9088390001025
302400.0026845932,6,24.59803970469543,0.04796774213640242,1174.7722785145925
302400.0026845932,6,21.15891507818062,0.042853144410221866,1328.6122853488
302400.0026845932,6,2.8252279946016454,0.014538821917984014,2505.180912655151
302400.0026845932,7,22.13931192966694,0.04466827834396312,1175.3537372011715
302400.0026845932,7,19.385717479493916,0.04059935624725945,1328.7616002674752
302400.0026845932,7,2.2292618876676524,0.012861139166451882,2509.608083656278
316800.0035543442,0,0.18094174297900448,1.0,1456.49710692497
316800.0035543442,1,0.2743905326741784,1.0,1458.5489035333167
316800.0035543442,2,189.75385520761407,0.12721429309850082,511.2277343407812
316800.0035543442,2,27.771202477337745,0.06349369711762398,1146.5213282873422
316800.0035543442,2,22.418300524553818,0.04318401324371476,1675.1798749006518
316800.0035543442,3,184.4349848261943,0.12951538312787791,511.0246955558547
316800.0035543442,3,27.946915275305386,0.07702783316229857,1145.416026262925
316800.0035543442,3,20.123384381849558,0.043255835849067725,1674.7086687216856
316800.0035543442,4,84.757193559404,0.07773665664030445,661.8590668800492
316800.0035543442,5,95.06774662690087,0.08220355358099465,661.788776210811
316800.0035543442,6,24.671222225782817,0.04796832128257553,1174.646361780733
316800.0035543442,6,21.250539365132855,0.04292847688476976,1328.539157150099
316800.0035543442,6,2.843049538441067,0.014581970094693374,2505.1868027855294
316800.0035543442,7,22.13819143006568,0.04463498359799629,1175.3807423225594
316800.0035543442,7,19.22947314019113,0.04044660298125403,1328.599351443817
316800.0035543442,7,2.227503024701424,0.012853304389344096,2510.1669566152536
331045.47072696686,0,0.14901919651004703,1.0,1460.7334212416092
331045.47072696686,1,0.24554855216851884,1.0,1459.3418364152706
331045.47072696686,2,189.87520272254497,0.12864192762741017,511.24440160285104
331045.47072696686,2,27.531975124133957,0.06404124882539879,1146.4230511541775
331045.47072696686,2,22.441360630716993,0.04370664496618746,1675.1489071342764
331045.47072696686,3,184.58240029319907,0.1310114270940312,511.0791114215851
331045.47072696686,3,27.987526514019702,0.07702713478024707,1144.931468012879
331045.47072696686,3,20.124397907536963,0.04388030543858824,1673.6149158526255
331045.47072696686,4,84.68421963333171,0.07855015461947137,661.894739378096
331045.47072696686,5,94.9633038630212,0.08305326020034169,661.9061036539209
331045.47072696686,6,24.685136478160157,0.04847981528880155,1174.8253958549728
331045.47072696686,6,21.13987315666996,0.0432937931143815,1328.6133122360154
331045.47072696686,6,2.8013605046429157,0.014661044623754364,2504.785986092232
331045.47072696686,7,22.229010387027124,0.04522029287299588,1175.4377959510543
331045.47072696686,7,19.288981339959147,0.040963216029963744,1328.7453122317825
331045.47072696686,7,2.2484398538565653,0.013047378506738502,2510.304387787315
345600.0007510185,0,0.21281683743498156,1.0,1458.6147503676743
345600.0007510185,1,0.2646479057539023,1.0,1460.1337082836603
345600.0007510185,2,189.85517475194993,0.12720629986864768,511.2394446402098
345600.0007510185,2,27.614930401804706,0.06326288049649209,1146.4275165209
345600.0007510185,2,22.451784687010214,0.0432148151827554,1675.1671017439412
345600.0007510185,3,184.58573860444696,0.12967671668945469,511.15037577305816
345600.0007510185,3,27.952032513756546,0.07710885645304161,1145.5764091532455
345600.0007510185,3,20.07555283750049,0.043230280779379925,1674.9481945183165
345600.0007510185,4,84.8360816269221,0.0777707503748087,661.8753040795324
345600.0007510185,5,95.00763574873659,0.08217839884932629,661.8315724731829
345600.0007510185,6,24.626059350558922,0.047942240227640855,1174.642009607785
345600.0007510185,6,21.201251342800354,0.04286703636365545,1328.4625494722682
345600.0007510185,6,2.844158709198643,0.014599820398989695,2505.101758339878
345600.0007510185,7,22.08533501450414,0.044584111811529076,1175.45103140273
345600.0007510185,7,19.244454728841415,0.04046289311071724,1328.6900354264499
345600.0007510185,7,2.2437884722911736,0.012904060777046028,2510.174319004328
